filename,det_thresh,max_age,iou_thresh,delta_t,avg_precision,avg_recall,total_IDsw,total_frames,runtime
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,18,0.6,5,0.8840001069112929,0.7070890401470388,638,14000,12.465741157531738
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,18,0.6,5,0.8732086249353125,0.542037156943142,308,14000,8.022308111190796
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,18,0.7,1,0.9249247460268947,0.6464094220442995,432,6310,4.101323843002319
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,18,0.7,1,0.9273700792670319,0.5967266981042062,206,6310,2.7166786193847656
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,18,0.7,1,0.8909790456768508,0.20480653328652187,574,7351,3.302276611328125
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,18,0.7,1,0.8933199684959712,0.27601003215933306,321,7351,2.175251007080078
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,18,0.7,1,0.853036510267859,0.4723658883765761,1269,7165,7.711166620254517
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,18,0.7,1,0.8545093730034975,0.40806650893048485,1260,7165,6.259744882583618
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,18,0.7,1,0.763207643184838,0.37892328964710503,2433,10220,9.492518901824951
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,18,0.7,1,0.7543289474855814,0.4461179668902672,3032,10220,12.399217367172241
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,18,0.7,1,0.8630224361485559,0.4192406049789542,1448,6890,7.087493658065796
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,18,0.7,1,0.8453802424999014,0.4485752925170454,1603,6890,7.627142667770386
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,18,0.7,1,0.8892324150708022,0.6535835745057091,719,14000,11.795774936676025
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,18,0.7,1,0.9204852324043569,0.43932764455561835,408,14000,7.703043699264526
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,18,0.7,3,0.9302705962852098,0.6420234571320188,431,6310,4.339279651641846
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,18,0.7,3,0.9230239744511325,0.5967266981042062,206,6310,2.6148574352264404
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,18,0.7,3,0.8872493291369253,0.20338740654863163,567,7351,3.235103130340576
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,18,0.7,3,0.8893674714869149,0.2766944948561161,323,7351,2.082448959350586
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,18,0.7,3,0.8594357811817779,0.4758704910932626,1271,7165,7.767087459564209
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,18,0.7,3,0.8604572548357051,0.4063459988087396,1245,7165,6.91686224937439
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,18,0.7,3,0.7651140713036997,0.37853223891787025,2425,10220,10.395601272583008
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,18,0.7,3,0.7512322947899108,0.44632808559629067,3020,10220,12.860988855361938
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,18,0.7,3,0.8615986916284436,0.41859842665854796,1442,6890,7.045181751251221
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,18,0.7,3,0.845390286707407,0.4485752925170454,1601,6890,7.399989128112793
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,18,0.7,3,0.8891764920833568,0.6535395933296525,715,14000,12.015222549438477
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,18,0.7,3,0.9204852324043569,0.43932764455561835,408,14000,7.851102828979492
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,18,0.7,5,0.9313549549392589,0.6376374922197381,430,6310,4.126231670379639
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,18,0.7,5,0.9230239744511325,0.5967266981042062,206,6310,2.457979202270508
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,18,0.7,5,0.8878997231097523,0.20468094562418737,572,7351,3.2650418281555176
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,18,0.7,5,0.8893782341207551,0.27601003215933306,323,7351,2.019099235534668
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,18,0.7,5,0.8538643152687411,0.4758134666290061,1272,7165,7.346214532852173
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,18,0.7,5,0.8601463636445909,0.4061335041211068,1242,7165,7.08084511756897
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,18,0.7,5,0.7651646680122735,0.37880324162789736,2430,10220,10.72993540763855
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,18,0.7,5,0.7480300080090397,0.44599060907210264,3028,10220,12.136557817459106
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,18,0.7,5,0.8591972024071992,0.41973221350662054,1442,6890,7.329859018325806
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,18,0.7,5,0.845346165718515,0.44799256885615485,1597,6890,7.568910360336304
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,18,0.7,5,0.8861596774425408,0.6520569061161974,719,14000,11.07559871673584
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,18,0.7,5,0.918031015221575,0.4626355782176533,410,14000,8.200368881225586
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.3,1,0.8634956043915393,0.6766738832998991,382,6310,4.2707953453063965
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.3,1,0.8587220862764227,0.6654246008180286,177,6310,2.573718786239624
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.3,1,0.8543071165719687,0.3044002904787469,451,7351,2.688220262527466
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.3,1,0.8835518527026377,0.5775871837910145,239,7351,1.9720478057861328
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.3,1,0.6971872850501485,0.6320825144801362,1032,7165,7.275698184967041
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.3,1,0.7852670557962546,0.5966304605769703,1032,7165,6.629101514816284
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.3,1,0.675317415630093,0.4435215670367877,2291,10220,10.451988458633423
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.3,1,0.686639147392912,0.47942098980827136,2810,10220,11.969882488250732
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.3,1,0.7470353089517456,0.48651142008026366,1270,6890,6.051384210586548
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.3,1,0.7406102266390215,0.5223346368574914,1455,6890,6.565342903137207
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.3,1,0.8246871414628981,0.7814245565385879,571,14000,9.781207084655762
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.3,1,0.8233440982647702,0.7616723531745884,251,14000,8.032707452774048
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.3,3,0.8634956043915393,0.6766738832998991,382,6310,4.388435125350952
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.3,3,0.8587220862764227,0.6654246008180286,177,6310,2.4726290702819824
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.3,3,0.8457272724995853,0.3058018321746124,444,7351,2.8997881412506104
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.3,3,0.8835518527026377,0.5775871837910145,239,7351,2.049880027770996
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.3,3,0.6965808505503672,0.6390020705532977,1028,7165,7.823729753494263
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.3,3,0.7842675557864469,0.5993683515575302,1034,7165,5.9880218505859375
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.3,3,0.6757513637419083,0.443344888591558,2290,10220,9.398964405059814
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.3,3,0.6844142192454336,0.48004685128613006,2809,10220,11.989264011383057
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.3,3,0.7485248080746604,0.48962156392105055,1267,6890,6.277737140655518
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.3,3,0.7406102266390215,0.5223346368574914,1455,6890,7.409914016723633
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.3,3,0.8246871414628981,0.7814245565385879,571,14000,11.252575397491455
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.3,3,0.8240263964762551,0.7616163244879007,251,14000,7.634047269821167
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.3,5,0.8634956043915393,0.6766738832998991,382,6310,4.0967748165130615
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.3,5,0.8587220862764227,0.6654246008180286,177,6310,2.207489490509033
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.3,5,0.8507736880147132,0.3058018321746124,444,7351,2.766918659210205
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.3,5,0.8835518527026377,0.5775871837910145,239,7351,1.6682889461517334
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.3,5,0.6974650566866635,0.6433550047805674,1024,7165,7.277654409408569
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.3,5,0.7842675557864469,0.5993683515575302,1034,7165,6.508614778518677
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.3,5,0.6757513637419083,0.443344888591558,2290,10220,10.205373525619507
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.3,5,0.6858222340222223,0.4801213669344162,2811,10220,11.737794637680054
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.3,5,0.7485248080746604,0.48962156392105055,1267,6890,6.264258623123169
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.3,5,0.7406102266390215,0.5223346368574914,1455,6890,7.6442482471466064
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.3,5,0.8246871414628981,0.7814245565385879,571,14000,10.170073747634888
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.3,5,0.8240263964762551,0.7616163244879007,251,14000,7.817444086074829
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.4,1,0.8833197328643834,0.6696081628614037,392,6310,4.302165269851685
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.4,1,0.8650483908484052,0.6654246008180286,179,6310,2.2620913982391357
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.4,1,0.8588234124829798,0.3027651585002372,459,7351,3.095021963119507
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.4,1,0.8765425491378597,0.47500440214597517,249,7351,1.9085211753845215
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.4,1,0.7161863829372487,0.6348835475787039,1043,7165,7.512350559234619
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.4,1,0.7909317866816021,0.595750057532961,1043,7165,6.383098602294922
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.4,1,0.6893140845752056,0.433012630368497,2274,10220,9.664070129394531
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.4,1,0.7050575573176734,0.4800686807447094,2811,10220,12.901401281356812
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.4,1,0.7532867989810542,0.45952412409078175,1295,6890,7.369863033294678
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.4,1,0.7595189952731493,0.49699417955467556,1464,6890,8.114847421646118
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.4,1,0.8246871414628981,0.7814245565385879,571,14000,11.3908212184906
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.4,1,0.8196634052274373,0.7415532968382061,257,14000,8.249895811080933
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.4,3,0.8833197328643834,0.6696081628614037,392,6310,4.263253927230835
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.4,3,0.8650483908484052,0.6654246008180286,179,6310,2.4267165660858154
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.4,3,0.852833719617138,0.3027651585002372,453,7351,2.5865721702575684
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.4,3,0.8765425491378597,0.47500440214597517,249,7351,1.6558587551116943
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.4,3,0.716432430661268,0.6418031036518653,1039,7165,7.1575257778167725
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.4,3,0.7853434566698512,0.5987274700920457,1039,7165,6.466675043106079
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.4,3,0.6885278600257361,0.43283595192326735,2277,10220,9.488681316375732
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.4,3,0.7045670967729541,0.4808119131145869,2811,10220,11.287875890731812
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.4,3,0.7544459936247981,0.46263426793156864,1292,6890,6.524188756942749
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.4,3,0.7595189952731493,0.49699417955467556,1464,6890,7.603883504867554
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.4,3,0.8246871414628981,0.7814245565385879,571,14000,10.20179796218872
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.4,3,0.8189953132378983,0.7443708313699093,259,14000,7.9123218059539795
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.4,5,0.8833197328643834,0.6696081628614037,392,6310,4.417438983917236
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.4,5,0.8650483908484052,0.6654246008180286,179,6310,2.330200672149658
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.4,5,0.8556494132220964,0.3027651585002372,452,7351,2.7721571922302246
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.4,5,0.8765425491378597,0.47500440214597517,249,7351,2.042449951171875
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.4,5,0.7172214176538914,0.6461560378791351,1035,7165,7.764739990234375
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.4,5,0.7853434566698512,0.5987274700920457,1039,7165,6.697220325469971
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.4,5,0.6885278600257361,0.43283595192326735,2277,10220,10.413762092590332
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.4,5,0.7045670967729541,0.4808119131145869,2811,10220,12.635599374771118
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.4,5,0.7544459936247981,0.46263426793156864,1292,6890,6.832448244094849
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.4,5,0.7595189952731493,0.49699417955467556,1464,6890,6.8047895431518555
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.4,5,0.8246871414628981,0.7814245565385879,571,14000,11.48980450630188
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.4,5,0.8272828204045707,0.7414972681515186,256,14000,7.829726219177246
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.5,1,0.8982704008877245,0.6394622335219259,403,6310,3.909022331237793
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.5,1,0.8498113301774329,0.5393750784449769,188,6310,2.2690372467041016
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.5,1,0.8762678222628206,0.3027651585002372,466,7351,2.786909580230713
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.5,1,0.8657508028425148,0.3917783533701978,256,7351,1.7429027557373047
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.5,1,0.7603510382870263,0.5798190527698032,1060,7165,6.5009918212890625
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.5,1,0.8097860800976906,0.566090436489373,1063,7165,5.922469615936279
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.5,1,0.7065916072607797,0.430997848231237,2283,10220,9.307803630828857
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.5,1,0.6942316511210714,0.4628696596348386,2809,10220,10.501018524169922
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.5,1,0.8022664472847459,0.45877440951226994,1322,6890,5.803893566131592
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.5,1,0.7760109934266441,0.49004068207841195,1507,6890,6.283502817153931
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.5,1,0.8357039138141245,0.7679062978103809,586,14000,9.69047498703003
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.5,1,0.8384431380160319,0.6487987930711777,262,14000,7.162708282470703
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.5,3,0.8982704008877245,0.6394622335219259,403,6310,3.954192876815796
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.5,3,0.8498113301774329,0.5393750784449769,188,6310,2.3066256046295166
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.5,3,0.8736711090862915,0.3027651585002372,467,7351,2.4623215198516846
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.5,3,0.8657508028425148,0.3917783533701978,256,7351,1.6364459991455078
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.5,3,0.7621980018356587,0.5866275654202979,1056,7165,6.84134578704834
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.5,3,0.8123263843161057,0.5686187916111858,1054,7165,5.916085720062256
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.5,3,0.7039226489342455,0.43138614153741967,2283,10220,9.154462099075317
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.5,3,0.6941538016578604,0.4624673451018383,2810,10220,10.365401983261108
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.5,3,0.7989957133246713,0.4582284387250993,1321,6890,5.711065053939819
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.5,3,0.7760109934266441,0.49004068207841195,1507,6890,6.374558687210083
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.5,3,0.8357039138141245,0.7679062978103809,586,14000,9.795614242553711
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.5,3,0.838489062667781,0.6887073181900616,264,14000,7.390934467315674
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.5,5,0.8982704008877245,0.6394622335219259,403,6310,3.958456039428711
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.5,5,0.8498113301774329,0.5393750784449769,188,6310,2.3444936275482178
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.5,5,0.8762678222628206,0.3027651585002372,466,7351,2.581406831741333
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.5,5,0.8655007336269284,0.3917783533701978,258,7351,1.701625108718872
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.5,5,0.7621980018356587,0.5866275654202979,1056,7165,6.542542934417725
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.5,5,0.806067695002984,0.5684608962530141,1054,7165,5.762952566146851
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.5,5,0.7039226489342455,0.43138614153741967,2283,10220,8.860294342041016
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.5,5,0.6925466548604521,0.4624673451018383,2810,10220,10.644580841064453
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.5,5,0.7948568469471424,0.4570946518770267,1319,6890,5.920173645019531
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.3,27,0.5,5,0.7760109934266441,0.49004068207841195,1507,6890,6.24383807182312
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.3,27,0.5,5,0.8357039138141245,0.7679062978103809,586,14000,10.911275625228882
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.3,27,0.5,5,0.8458216548411966,0.6858337549716708,261,14000,7.759095668792725
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.3,27,0.6,1,0.9111033277265502,0.635176476643155,419,6310,3.5779407024383545
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.3,27,0.6,1,0.8894517629941797,0.5425737248706106,190,6310,2.130328416824341
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.3,27,0.6,1,0.8733209050317027,0.2004921551246981,504,7351,2.462930917739868
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.3,27,0.6,1,0.8759985054485669,0.34564272751284436,278,7351,1.5573244094848633
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.3,27,0.6,1,0.8178631050375409,0.5025293383152177,1150,7165,6.429679870605469
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.3,27,0.6,1,0.8488598366403352,0.5361991438900727,1133,7165,5.666402816772461
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.3,27,0.6,1,0.7300737844213873,0.4025293169210209,2309,10220,8.602171421051025
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.3,27,0.6,1,0.7021975030944139,0.44877947003252033,2872,10220,9.743279695510864
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.3,27,0.6,1,0.8195788433367897,0.4258555524428416,1350,6890,5.321765661239624
