filename,det_thresh,iou_thresh,max_age,model,reid,avg_precision,avg_recall,total_IDsw,total_frames,runtime
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920464794836654,0.5337947955263526,354,6890,163.1088466644287
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.7,30,osnet_x0_25_market1501.pt,True,0.9918414918414918,0.6694686589155929,252,6890,148.46693086624146
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.7,30,osnet_x0_25_market1501.pt,True,0.9918193746889281,0.5456356024554173,356,6890,162.13518071174622
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.6,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918414918414918,0.6694686589155929,252,6890,152.31634712219238
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.6,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918193746889281,0.5456356024554173,358,6890,163.08601236343384
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.3,15,osnet_x0_25_market1501.pt,True,0.9623010705064348,0.7649564743844591,137,6890,150.31085920333862
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.3,15,osnet_x0_25_market1501.pt,True,0.9734660092164744,0.6185079275206802,208,6890,161.29435658454895
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.3,15,osnet_x1_0_msmt17.pt,True,0.9623010705064348,0.7649564743844591,137,6890,151.311532497406
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.3,15,osnet_x1_0_msmt17.pt,True,0.9734660092164744,0.6185079275206802,208,6890,162.77488350868225
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.3,30,osnet_x0_25_market1501.pt,True,0.9566815294316368,0.794669753256796,137,6890,149.59337067604065
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.3,30,osnet_x0_25_market1501.pt,True,0.9702554161620203,0.6702506498611182,212,6890,161.43565964698792
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.3,30,osnet_x1_0_msmt17.pt,True,0.9566815294316368,0.794669753256796,137,6890,153.79741311073303
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.3,30,osnet_x1_0_msmt17.pt,True,0.9702554161620203,0.6702506498611182,212,6890,162.0400354862213
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.5,15,osnet_x0_25_market1501.pt,True,0.9727136109734967,0.7571385114048986,155,6890,148.92388439178467
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.5,15,osnet_x0_25_market1501.pt,True,0.9786254133207369,0.5476608689814575,238,6890,163.71073007583618
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.5,15,osnet_x1_0_msmt17.pt,True,0.9727136109734967,0.7571385114048986,155,6890,150.24287939071655
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.5,15,osnet_x1_0_msmt17.pt,True,0.9786254133207369,0.5476608689814575,238,6890,164.91477251052856
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.5,30,osnet_x0_25_market1501.pt,True,0.9705592110680027,0.7573787805062923,155,6890,150.68034553527832
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.5,30,osnet_x0_25_market1501.pt,True,0.983256619976379,0.5943015505055688,239,6890,161.904522895813
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.5,30,osnet_x1_0_msmt17.pt,True,0.9705592110680027,0.7573787805062923,155,6890,151.6091103553772
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.5,30,osnet_x1_0_msmt17.pt,True,0.983256619976379,0.5943015505055688,239,6890,161.89490795135498
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.7,15,osnet_x0_25_market1501.pt,True,0.9920496894409937,0.6693885692151285,252,6890,148.5216932296753
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.7,15,osnet_x0_25_market1501.pt,True,0.9920464794836654,0.5337947955263526,354,6890,161.11560773849487
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920496894409937,0.6693885692151285,252,6890,150.64253091812134
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.7,15,osnet_x1_0_msmt17.pt,True,0.9920464794836654,0.5337947955263526,354,6890,166.39644646644592
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.7,30,osnet_x0_25_market1501.pt,True,0.9918414918414918,0.6694686589155929,252,6890,147.99691534042358
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.7,30,osnet_x0_25_market1501.pt,True,0.9918193746889281,0.5456356024554173,356,6890,161.192400932312
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.7,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918414918414918,0.6694686589155929,252,6890,149.62589144706726
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.7,0.7,30,osnet_x1_0_msmt17.pt,True,0.9918193746889281,0.5456356024554173,358,6890,164.21002388000488
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.8,0.3,15,osnet_x0_25_market1501.pt,True,0.9622745203733253,0.7647444302792854,137,6890,147.6091537475586
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.8,0.3,15,osnet_x0_25_market1501.pt,True,0.973380975202869,0.6172173844807382,212,6890,158.83780217170715
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.8,0.3,15,osnet_x1_0_msmt17.pt,True,0.9622745203733253,0.7647444302792854,137,6890,149.1483929157257
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.8,0.3,15,osnet_x1_0_msmt17.pt,True,0.973380975202869,0.6172173844807382,212,6890,160.57668256759644
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.8,0.3,30,osnet_x0_25_market1501.pt,True,0.9566529381573573,0.7944577091516223,137,6890,149.89909720420837
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.8,0.3,30,osnet_x0_25_market1501.pt,True,0.9701664310730351,0.6689601068211759,216,6890,161.98113083839417
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.8,0.3,30,osnet_x1_0_msmt17.pt,True,0.9566529381573573,0.7944577091516223,137,6890,151.8148238658905
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.8,0.3,30,osnet_x1_0_msmt17.pt,True,0.9701664310730351,0.6689601068211759,216,6890,166.26462054252625
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.8,0.5,15,osnet_x0_25_market1501.pt,True,0.9726953561359647,0.7569264672997248,155,6890,148.79499697685242
