filename,track_thresh,match_thresh,track_buffer,avg_precision,avg_recall,total_IDsw,total_frames,runtime
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.7,18,0.9606470906500687,0.8289142956646416,71,7165,5.048688650131226
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.7,18,0.971753843296613,0.8686839054532718,76,7165,4.276472568511963
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.7,18,0.9819139843778215,0.6391264337769742,327,10220,6.545730829238892
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.7,18,0.9681253163268548,0.5691660074361797,234,10220,7.368908405303955
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.7,18,0.9686507665378149,0.6427826995899502,94,6890,4.150616645812988
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.7,18,0.9746119504200731,0.7196296926042035,64,6890,4.465540409088135
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.7,18,0.9473399945989738,0.823545825795069,35,14000,7.809051275253296
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.7,18,0.9610340987635358,0.7837817381155021,40,14000,5.59532356262207
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.8,18,0.957051282051282,0.6796536202092486,38,6310,2.9534590244293213
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.8,18,0.9469866071428571,0.7123950475717473,46,6310,1.7108778953552246
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.8,18,0.9894622093023255,0.32263263271608483,137,7351,1.897885799407959
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.8,18,0.9751001001001001,0.6547468150710545,57,7351,1.2174036502838135
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.8,18,0.9756050661470619,0.8659654033368656,63,7165,5.04399299621582
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.8,18,0.9665814341855162,0.8736020971553558,75,7165,4.2519590854644775
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.8,18,0.9810578975421236,0.649231415349689,308,10220,6.786296606063843
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.8,18,0.9605448387939842,0.5687655128818374,227,10220,7.479538917541504
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.8,18,0.9657394927591599,0.7031498120260063,80,6890,4.861563444137573
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.8,18,0.9663290010193681,0.7306077365163791,58,6890,4.5345587730407715
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.8,18,0.9565589449310379,0.8416289808538843,33,14000,7.678236246109009
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.8,18,0.9615379053018251,0.7842700193655021,38,14000,5.648425817489624
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.8,18,0.957051282051282,0.6796536202092486,38,6310,2.945659875869751
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.8,18,0.9469866071428571,0.7123950475717473,46,6310,1.7334318161010742
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.8,18,0.9894622093023255,0.32263263271608483,137,7351,1.851832628250122
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.8,18,0.9751001001001001,0.6547468150710545,57,7351,1.2121074199676514
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.8,18,0.9756050661470619,0.8659654033368656,63,7165,5.046907424926758
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.8,18,0.9665814341855162,0.8736020971553558,75,7165,4.311055660247803
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.8,18,0.9810578975421236,0.649231415349689,308,10220,6.448172092437744
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.8,18,0.9605448387939842,0.5687655128818374,227,10220,7.313213586807251
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.8,18,0.9657394927591599,0.7031498120260063,80,6890,4.191290855407715
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.8,18,0.9663290010193681,0.7306077365163791,58,6890,4.484286546707153
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.8,18,0.9565589449310379,0.8416289808538843,33,14000,7.6558451652526855
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.8,18,0.9615379053018251,0.7842700193655021,38,14000,5.630301237106323
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.9,18,0.9484051724137931,0.719597229231805,38,6310,2.952572822570801
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.9,18,0.9437539623837701,0.7332283809050806,42,6310,1.7304131984710693
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.9,18,0.9871067415730337,0.32263263271608483,132,7351,1.887094497680664
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.9,18,0.9763948957307412,0.6814408602455925,53,7351,1.3517849445343018
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.9,18,0.9718265885641224,0.8734754811987023,57,7165,5.307644605636597
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.9,18,0.9633582250807499,0.8755005812922777,69,7165,4.311735391616821
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.9,18,0.9806787842419367,0.650168622472463,299,10220,6.424535274505615
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.9,18,0.9591652467423362,0.5843537490895427,221,10220,7.56707763671875
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.9,18,0.9632622279681102,0.7032360784166205,72,6890,4.215303182601929
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.9,18,0.9633634302163041,0.7301308647948722,58,6890,4.51391339302063
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.9,18,0.9565589449310379,0.8416289808538843,33,14000,7.803915023803711
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.9,18,0.9615379053018251,0.7842700193655021,38,14000,5.610613584518433
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.5,27,0.9753599114064231,0.6584551212383292,62,6310,2.9181199073791504
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.5,27,0.9611933624801271,0.5827421201726425,69,6310,1.7633888721466064
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.5,27,0.9931860902255639,0.22681113591768795,199,7351,1.9381041526794434
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.5,27,0.9918367346938776,0.428621972104595,120,7351,1.2501718997955322
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.5,27,0.9763484134243299,0.7635545146047391,108,7165,4.997659683227539
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.5,27,0.9846594297386679,0.7978786007615081,138,7165,4.404670715332031
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.5,27,0.9882561053390853,0.6069143714067715,398,10220,6.58106803894043
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.5,27,0.9849572478346328,0.562202663674429,331,10220,7.355769157409668
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.5,27,0.9831496080226078,0.544322735998003,200,6890,4.170658111572266
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.5,27,0.9882695171592151,0.7130041119963823,129,6890,4.512325286865234
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.5,27,0.9757954381014398,0.7965751733182252,59,14000,7.808494567871094
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.5,27,0.9684574509219059,0.6405010860131992,64,14000,5.6122353076934814
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.6,27,0.9637557382299563,0.7023921206703526,47,6310,2.967266082763672
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.6,27,0.9428699712643679,0.6383352253473377,54,6310,1.7447376251220703
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.6,27,0.9908091908091908,0.3234229903529155,161,7351,1.902761697769165
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.6,27,0.9892952720785013,0.5805706553895994,88,7351,1.2771258354187012
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.6,27,0.9619593044892703,0.8211532315889628,72,7165,5.294278383255005
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.6,27,0.9762403375895421,0.8684859139224606,85,7165,4.346871376037598
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.6,27,0.982216766637171,0.6505918188244559,334,10220,6.537956953048706
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.6,27,0.9712343326913131,0.5614040443419303,255,10220,7.407493591308594
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.6,27,0.9801522090517241,0.5824417257866287,122,6890,4.171326398849487
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.6,27,0.971721430857879,0.6914153501553054,86,6890,4.4809770584106445
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.6,27,0.9651534526854221,0.8235927575562612,37,14000,7.658999681472778
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.6,27,0.9741863075196409,0.7198233001296797,51,14000,5.611158847808838
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.7,27,0.9545524691358024,0.7093010561066845,34,6310,2.957669496536255
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.7,27,0.9440433323535176,0.705910011672124,44,6310,1.7402501106262207
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.7,27,0.9888888888888889,0.3234229903529155,142,7351,1.8998486995697021
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.7,27,0.9846743295019158,0.7437269656528477,66,7351,1.2139344215393066
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.7,27,0.9560388906362847,0.8578815500727021,63,7165,5.098029136657715
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.7,27,0.969692446751946,0.8728956028467874,75,7165,4.3296098709106445
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.7,27,0.9781441611132323,0.6632207041877677,290,10220,6.490303039550781
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.7,27,0.9622645533256181,0.5812174268255745,214,10220,7.291991472244263
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.7,27,0.9664174539710564,0.6432580170613093,88,6890,4.173346996307373
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.7,27,0.9740543509999653,0.7410943390688499,62,6890,4.442012310028076
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.7,27,0.9644304002592773,0.8241634910205169,33,14000,7.7476890087127686
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.7,27,0.9580056967107556,0.7837817381155021,38,14000,5.790142059326172
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.8,27,0.9545524691358024,0.7093010561066845,34,6310,3.0151851177215576
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.8,27,0.9422746724429416,0.7142433450054573,42,6310,1.6806583404541016
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.8,27,0.9870651204281891,0.32599165267261515,127,7351,1.852304458618164
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.8,27,0.9692589156874872,0.8159377801634569,52,7351,1.2012784481048584
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.8,27,0.9724460138530491,0.894932657744926,55,7165,4.957316637039185
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.8,27,0.9641951547744918,0.8736020971553558,71,7165,4.299406290054321
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.8,27,0.9768515351657394,0.6739259258565208,269,10220,6.479996919631958
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.8,27,0.9534726033518349,0.5809149074508533,207,10220,7.363829135894775
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.8,27,0.9542408216938574,0.7036251294973654,73,6890,4.077007055282593
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.8,27,0.9646192518533245,0.7520723829810256,54,6890,4.4630067348480225
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.8,27,0.9592025943269282,0.841207145039831,33,14000,7.7604920864105225
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.8,27,0.9585096019765655,0.7842700193655021,36,14000,5.63274359703064
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.8,27,0.9545524691358024,0.7093010561066845,34,6310,2.9177134037017822
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.8,27,0.9422746724429416,0.7142433450054573,42,6310,1.7268493175506592
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.8,27,0.9870651204281891,0.32599165267261515,127,7351,1.890120506286621
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.8,27,0.9692589156874872,0.8159377801634569,52,7351,1.2145135402679443
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.8,27,0.9724460138530491,0.894932657744926,55,7165,5.015642881393433
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.8,27,0.9641951547744918,0.8736020971553558,71,7165,4.409421920776367
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.8,27,0.9768515351657394,0.6739259258565208,269,10220,6.413159608840942
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.8,27,0.9534726033518349,0.5809149074508533,207,10220,7.285594701766968
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.8,27,0.9542408216938574,0.7036251294973654,73,6890,4.184874057769775
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.8,27,0.9646192518533245,0.7520723829810256,54,6890,4.547531604766846
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.8,27,0.9592025943269282,0.841207145039831,33,14000,7.772489786148071
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.8,27,0.9585096019765655,0.7842700193655021,36,14000,5.651499509811401
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.4,0.9,27,0.945738669126975,0.7360867703923987,34,6310,2.9566240310668945
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.4,0.9,27,0.9383990575396824,0.7350766783387906,38,6310,1.7510864734649658
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.4,0.9,27,0.9841393063864974,0.32599165267261515,122,7351,1.9030547142028809
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.4,0.9,27,0.9721821677481375,0.8491342209574336,47,7351,1.2264933586120605
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.4,0.9,27,0.9675615931318999,0.9024427356067627,49,7165,4.975418329238892
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.4,0.9,27,0.9604727574864909,0.8755005812922777,65,7165,4.303643226623535
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.4,0.9,27,0.9790994508438854,0.6748631329792949,262,10220,6.435212135314941
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.4,0.9,27,0.9510185203730842,0.5965031436585585,199,10220,7.439038515090942
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.4,0.9,27,0.9505259476318837,0.7037113958879797,65,6890,4.167501926422119
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.4,0.9,27,0.959099672257567,0.7536998883638959,50,6890,4.527032375335693
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.4,0.9,27,0.9597154127923359,0.8422466460793322,31,14000,7.684480428695679
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.4,0.9,27,0.9585096019765655,0.7842700193655021,36,14000,5.674374341964722
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.5,0.5,9,0.9853174603174604,0.6326964266251491,79,6310,2.929983139038086
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.5,0.5,9,0.967572658294459,0.5808938227389324,83,6310,1.7250089645385742
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.5,0.5,9,0.994095238095238,0.22700872532689562,215,7351,1.8970756530761719
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.5,0.5,9,0.9914285714285713,0.4513708424571359,117,7351,1.2013630867004395
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.5,0.5,9,0.9812758609947482,0.7319703776899762,124,7165,4.900750398635864
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.5,0.5,9,0.9857117327165099,0.7734389219171558,151,7165,4.2059173583984375
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.5,0.5,9,0.9897839499080419,0.5681476556844188,470,10220,6.373999118804932
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.5,0.5,9,0.9865894046734534,0.5529212183043171,406,10220,7.2637083530426025
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.5,9,0.9851008029194064,0.5148131428918415,219,6890,4.075657606124878
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.5,9,0.9885402342755283,0.6915394655317358,131,6890,4.492323637008667
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.5,0.5,9,0.9686975412264244,0.7766053692649539,69,14000,7.6759033203125
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.5,0.5,9,0.9818295739348372,0.6405010860131992,68,14000,5.6374735832214355
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.5,0.6,9,0.9751576744057946,0.666216759390506,67,6310,2.9555983543395996
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.5,0.6,9,0.9651379048582996,0.6364869279136276,69,6310,1.7556612491607666
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.5,0.6,9,0.9926382211538461,0.3281835520053113,173,7351,1.9157907962799072
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.5,0.6,9,0.9901639344262294,0.5805706553895994,92,7351,1.2247123718261719
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.5,0.6,9,0.9715687147823346,0.8211532315889628,92,7165,5.044876575469971
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.5,0.6,9,0.9799185594404624,0.8288577866471663,101,7165,4.252553701400757
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.5,0.6,9,0.9894522183290657,0.6086677523569272,409,10220,6.460625648498535
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.5,0.6,9,0.9822387919390962,0.5530615661079685,346,10220,7.32830023765564
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.6,9,0.9837195850126885,0.5622918159560217,147,6890,4.179641962051392
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.6,9,0.9818531431230502,0.692389793902532,90,6890,4.566280126571655
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.5,0.6,9,0.9500915750915752,0.8229750923308133,39,14000,7.711145639419556
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.5,0.6,9,0.9773399014778325,0.7198233001296797,54,14000,5.6170337200164795
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.5,0.7,9,0.9707983193277312,0.6731256948268377,54,6310,2.939938545227051
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.5,0.7,9,0.9578001421156699,0.6929506031273027,59,6310,1.7279691696166992
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.5,0.7,9,0.9918081918081918,0.3418172212406403,155,7351,1.909754753112793
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.5,0.7,9,0.9867021276595744,0.6547468150710545,70,7351,1.2357027530670166
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.5,0.7,9,0.9674554201056694,0.8264581161402472,83,7165,5.056562185287476
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.5,0.7,9,0.9751677657983407,0.8290557781779775,88,7165,4.407857179641724
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.5,0.7,9,0.9880515854868694,0.6105799600384801,379,10220,6.578001022338867
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.5,0.7,9,0.9795617996389578,0.5529060177748846,321,10220,7.146305799484253
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam1.json,0.5,0.7,9,0.9793400823108092,0.6304459554518074,116,6890,4.118967294692993
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_2_post_cam0.json,0.5,0.7,9,0.9755549505779862,0.7131772092564509,68,6890,4.492333650588989
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam0.json,0.5,0.7,9,0.9487577639751552,0.823545825795069,35,14000,7.59526515007019
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_breakfast_1_post_cam1.json,0.5,0.7,9,0.9657695916251049,0.7270717635081276,47,14000,5.562187671661377
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam0.json,0.5,0.8,9,0.9707983193277312,0.6731256948268377,54,6310,2.933260679244995
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-11_dinner_1_post_cam1.json,0.5,0.8,9,0.9568014705882353,0.701283936460636,57,6310,1.7220215797424316
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam1.json,0.5,0.8,9,0.9912974683544303,0.3240341744119503,141,7351,1.895059585571289
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_supper_1_post_cam0.json,0.5,0.8,9,0.9816216216216216,0.6547468150710545,58,7351,1.2142672538757324
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam0.json,0.5,0.8,9,0.9790096943299932,0.8583912037987212,75,7165,5.001208782196045
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_5_post_cam1.json,0.5,0.8,9,0.9712098019240777,0.8454381266984041,85,7165,4.255701541900635
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam1.json,0.5,0.8,9,0.9876006465868516,0.6193190694398039,363,10220,6.397524833679199
/mnt/drv8tb/tempo_remapped/export_output_path/2021-11-10_lunch_1_post_cam0.json,0.5,0.8,9,0.9739881900603665,0.5521073303127095,309,10220,7.300961017608643
